49848379,"4907 S DREXEL, Chicago, IL, ",Match,Non_Exact,"4907 S DREXEL BLVD, CHICAGO, IL, 60615","-87.603806,41.805683",111770985,L
49848382,"4520 S DREXEL, Chicago, IL, ",Match,Non_Exact,"4520 S DREXEL BLVD, CHICAGO, IL, 60653","-87.60445,41.812737",111770946,R
49848384,"741 E OAKWOOD, Chicago, IL, ",Match,Non_Exact,"741 E OAKWOOD BLVD, CHICAGO, IL, 60653","-87.608536,41.82272",112045586,R
49848391,"4530 S DREXEL, Chicago, IL, ",Match,Non_Exact,"4530 S DREXEL BLVD, CHICAGO, IL, 60653","-87.60445,41.812576",111770946,R
49848393,"4532 S DREXEL, Chicago, IL, ",Match,Non_Exact,"4532 S DREXEL BLVD, CHICAGO, IL, 60653","-87.60445,41.812546",111770946,R
49854767,"2854 N HALSTEAD, Chicago, IL, ",Match,Non_Exact,"2854 N HALSTED ST, CHICAGO, IL, 60657","-87.64906,41.933945",111766782,L
49860503,"1621 S BLUE ISLAND, Chicago, IL, ",Match,Non_Exact,"1621 S BLUE ISLAND AVE, CHICAGO, IL, 60608","-87.65983,41.85941",112383575,L
49883692,"21 W MADISON, Chicago, IL, ",Match,Non_Exact,"21 W MADISON ST, CHICAGO, IL, 60603","-87.6279,41.882027",605109878,L
49902603,"1405 N WELLS, Chicago, IL, ",Match,Non_Exact,"1405 N WELLS ST, CHICAGO, IL, 60610","-87.634605,41.908",639798875,R
49903026,"1007 W ARMITAGE, Chicago, IL, ",Match,Non_Exact,"1007 W ARMITAGE AVE, CHICAGO, IL, 60614","-87.65377,41.918095",111764647,L
49912638,"1866 N DAMEN, Chicago, IL, ",Match,Non_Exact,"1866 N DAMEN AVE, CHICAGO, IL, 60647","-87.67758,41.915794",111764131,L
49942825,"8302 S LASALLE, Chicago, IL, ",Match,Non_Exact,"8302 S LA SALLE ST, CHICAGO, IL, 60620","-87.628044,41.743008",616794076,R
49950291,"1538 N WELLS, Chicago, IL, ",Match,Non_Exact,"1538 N WELLS ST, CHICAGO, IL, 60610","-87.63468,41.909973",639798875,L
49990074,"4327 W 26 ST, Chicago, IL, ",Match,Exact,"4327 W 26TH ST, CHICAGO, IL, 60623","-87.73235,41.84414",111798412,L
50002538,"1617 N WELLS, Chicago, IL, ",Match,Non_Exact,"1617 N WELLS ST, CHICAGO, IL, 60614","-87.63472,41.9116",605838332,L
50002624,"1531 N WELLS, Chicago, IL, ",Match,Non_Exact,"1531 N WELLS ST, CHICAGO, IL, 60610","-87.63466,41.90986",639798875,R
50006450,"936 W ARMITAGE, Chicago, IL, ",Match,Non_Exact,"936 W ARMITAGE AVE, CHICAGO, IL, 60614","-87.65236,41.918125",111767119,R
50015771,"103 W VAN BUREN, Chicago, IL, ",Match,Non_Exact,"103 W VAN BUREN ST, CHICAGO, IL, 60605","-87.63188,41.87687",111769579,L
